time(%Y-%m-%dT%H:%M:%S.%f),rel_time(sec),velocity(c/s)
2022-02-03T08:52:54.059000,3174.05,-172.94879150390625
2022-02-03T08:52:54.109000,3174.1,-120.96244049072266
2022-02-03T08:52:54.159000,3174.15,-114.97608184814453
2022-02-03T08:52:54.209000,3174.2,-112.9897232055664
2022-02-03T08:52:54.259000,3174.25,-80.00335693359375
2022-02-03T08:52:54.309000,3174.3,-130.01699829101562
2022-02-03T08:52:54.359000,3174.35,-66.0306396484375
2022-02-03T08:52:54.409000,3174.4,-103.04427337646484
2022-02-03T08:52:54.459000,3174.45,-220.05792236328125
2022-02-03T08:52:54.509000,3174.5,-107.0715560913086
2022-02-03T08:52:54.559000,3174.55,-74.08519744873047
2022-02-03T08:52:54.609000,3174.6,-172.09884643554688
2022-02-03T08:52:54.659000,3174.65,-142.11245727539062
2022-02-03T08:52:54.709000,3174.7,-89.12611389160156
2022-02-03T08:52:54.759000,3174.75,-79.1397476196289
2022-02-03T08:52:54.809000,3174.8,-78.15338897705078
2022-02-03T08:52:54.859000,3174.85,-120.16703033447266
2022-02-03T08:52:54.909000,3174.9,-152.1806640625
2022-02-03T08:52:54.959000,3174.95,-110.1943130493164
2022-02-03T08:52:55.009000,3175.0,-79.20794677734375
2022-02-03T08:52:55.059000,3175.05,-82.22158813476562
2022-02-03T08:52:55.109000,3175.1,-104.23522186279297
2022-02-03T08:52:55.159000,3175.15,-90.24886322021484
2022-02-03T08:52:55.209000,3175.2,-55.26250457763672
2022-02-03T08:52:55.259000,3175.25,-122.2761459350586
2022-02-03T08:52:55.309000,3175.3,-146.289794921875
2022-02-03T08:52:55.359000,3175.35,-150.30340576171875
2022-02-03T08:52:55.409000,3175.4,-184.31704711914062
2022-02-03T08:52:55.459000,3175.45,-79.33069610595703
2022-02-03T08:52:55.509000,3175.5,-54.344337463378906
2022-02-03T08:52:55.559000,3175.55,-144.35797119140625
2022-02-03T08:52:55.609000,3175.6,-148.37161254882812
2022-02-03T08:52:55.659000,3175.65,-147.38525390625
2022-02-03T08:52:55.709000,3175.7,-60.398895263671875
2022-02-03T08:52:55.759000,3175.75,-14.412532806396484
2022-02-03T08:52:55.809000,3175.8,-113.4261703491211
2022-02-03T08:52:55.859000,3175.85,-109.43981170654297
2022-02-03T08:52:55.909000,3175.9,-91.45344543457031
2022-02-03T08:52:55.959000,3175.95,-92.46708679199219
2022-02-03T08:52:56.009000,3176.0,-51.48072814941406
2022-02-03T08:52:56.059000,3176.05,-63.49436950683594
2022-02-03T08:52:56.109000,3176.1,-111.50800323486328
2022-02-03T08:52:56.159000,3176.15,-106.52164459228516
2022-02-03T08:52:56.209000,3176.2,-76.53528594970703
2022-02-03T08:52:56.259000,3176.25,-113.5489273071289
2022-02-03T08:52:56.309000,3176.3,-156.56256103515625
2022-02-03T08:52:56.359000,3176.35,-176.57620239257812
2022-02-03T08:52:56.409000,3176.4,-124.58983612060547
2022-02-03T08:52:56.459000,3176.45,-84.60347747802734
2022-02-03T08:52:56.509000,3176.5,-140.61712646484375
2022-02-03T08:52:56.559000,3176.55,-161.63076782226562
2022-02-03T08:52:56.609000,3176.6,-165.6444091796875
2022-02-03T08:52:56.659000,3176.65,-162.65805053710938
2022-02-03T08:52:56.709000,3176.7,-121.67166900634766
2022-02-03T08:52:56.759000,3176.75,-61.68531036376953
2022-02-03T08:52:56.809000,3176.8,-81.6989517211914
2022-02-03T08:52:56.859000,3176.85,-140.71258544921875
2022-02-03T08:52:56.909000,3176.9,-117.72623443603516
2022-02-03T08:52:56.959000,3176.95,-57.7398681640625
2022-02-03T08:52:57.009000,3177.0,-8.753509521484375
2022-02-03T08:52:57.059000,3177.05,-102.76714324951172
2022-02-03T08:52:57.109000,3177.1,-167.78079223632812
2022-02-03T08:52:57.159000,3177.15,-78.79442596435547
2022-02-03T08:52:57.209000,3177.2,-49.808067321777344
2022-02-03T08:52:57.259000,3177.25,-53.82170104980469
2022-02-03T08:52:57.309000,3177.3,-123.8353500366211
2022-02-03T08:52:57.359000,3177.35,-154.84896850585938
2022-02-03T08:52:57.409000,3177.4,-112.86261749267578
2022-02-03T08:52:57.459000,3177.45,-154.87625122070312
2022-02-03T08:52:57.509000,3177.5,-101.88990020751953
2022-02-03T08:52:57.559000,3177.55,-78.9035415649414
2022-02-03T08:52:57.609000,3177.6,-172.91717529296875
2022-02-03T08:52:57.659000,3177.65,-110.93082427978516
2022-02-03T08:52:57.709000,3177.7,-32.9444580078125
2022-02-03T08:52:57.759000,3177.75,-92.95809173583984
2022-02-03T08:52:57.809000,3177.8,-149.97174072265625
2022-02-03T08:52:57.859000,3177.85,-106.9853744506836
2022-02-03T08:52:57.909000,3177.9,-22.999011993408203
2022-02-03T08:52:57.959000,3177.95,-6.012653350830078
2022-02-03T08:52:58.009000,3178.0,-52.02629089355469
2022-02-03T08:52:58.059000,3178.05,-79.03993225097656
2022-02-03T08:52:58.109000,3178.1,-79.0535659790039
2022-02-03T08:52:58.159000,3178.15,-61.06720733642578
2022-02-03T08:52:58.209000,3178.2,-42.080848693847656
2022-02-03T08:52:58.259000,3178.25,-85.094482421875
2022-02-03T08:52:58.309000,3178.3,-128.10812377929688
2022-02-03T08:52:58.359000,3178.35,-103.12175750732422
2022-02-03T08:52:58.409000,3178.4,-74.13540649414062
2022-02-03T08:52:58.459000,3178.45,-78.14904022216797
2022-02-03T08:52:58.509000,3178.5,-103.16268157958984
2022-02-03T08:52:58.559000,3178.55,-145.17633056640625
2022-02-03T08:52:58.609000,3178.6,-107.1899642944336
2022-02-03T08:52:58.659000,3178.65,-37.20359802246094
2022-02-03T08:52:58.709000,3178.7,-94.21723937988281
2022-02-03T08:52:58.759000,3178.75,-85.23087310791016
2022-02-03T08:52:58.809000,3178.8,-62.24451446533203
2022-02-03T08:52:58.859000,3178.85,-108.2581558227539
2022-02-03T08:52:58.909000,3178.9,-67.27179718017578
2022-02-03T08:52:58.959000,3178.95,-95.28543090820312
2022-02-03T08:52:59.009000,3179.0,-121.29906463623047
2022-02-03T08:52:59.059000,3179.05,-67.31271362304688
2022-02-03T08:52:59.109000,3179.1,-43.32634735107422
2022-02-03T08:52:59.159000,3179.15,-9.339988708496094
2022-02-03T08:52:59.209000,3179.2,-46.35363006591797
2022-02-03T08:52:59.259000,3179.25,-126.36727142333984
2022-02-03T08:52:59.309000,3179.3,-130.38092041015625
2022-02-03T08:52:59.359000,3179.35,-102.39453887939453
2022-02-03T08:52:59.409000,3179.4,-101.4081802368164
2022-02-03T08:52:59.459000,3179.45,-131.42181396484375
2022-02-03T08:52:59.509000,3179.5,-130.43545532226562
2022-02-03T08:52:59.559000,3179.55,-95.44910430908203
2022-02-03T08:52:59.609000,3179.6,-72.46273803710938
2022-02-03T08:52:59.659000,3179.65,-63.47637939453125
2022-02-03T08:52:59.709000,3179.7,-98.4900131225586
2022-02-03T08:52:59.759000,3179.75,-131.503662109375
2022-02-03T08:52:59.809000,3179.8,-117.51729583740234
2022-02-03T08:52:59.859000,3179.85,-68.53093719482422
2022-02-03T08:52:59.909000,3179.9,-27.544574737548828
2022-02-03T08:52:59.959000,3179.95,-45.55821228027344
2022-02-03T08:53:00.009000,3180.0,-68.57185363769531
2022-02-03T08:53:00.059000,3180.05,-48.58549499511719
2022-02-03T08:53:00.109000,3180.1,-13.599132537841797
2022-02-03T08:53:00.159000,3180.15,-37.612770080566406
2022-02-03T08:53:00.209000,3180.2,-105.62641143798828
2022-02-03T08:53:00.259000,3180.25,-116.64005279541016
2022-02-03T08:53:00.309000,3180.3,-86.6536865234375
2022-02-03T08:53:00.359000,3180.35,-67.66732788085938
2022-02-03T08:53:00.409000,3180.4,-76.68096923828125
2022-02-03T08:53:00.459000,3180.45,-118.6946029663086
2022-02-03T08:53:00.509000,3180.5,-79.70824432373047
2022-02-03T08:53:00.559000,3180.55,-78.72188568115234
2022-02-03T08:53:00.609000,3180.6,-145.73553466796875
2022-02-03T08:53:00.659000,3180.65,-30.749160766601562
2022-02-03T08:53:00.709000,3180.7,-43.76280212402344
2022-02-03T08:53:00.759000,3180.75,-155.77642822265625
2022-02-03T08:53:00.809000,3180.8,-67.79007720947266
2022-02-03T08:53:00.859000,3180.85,-57.80371856689453
2022-02-03T08:53:00.909000,3180.9,-44.817359924316406
2022-02-03T08:53:00.959000,3180.95,-58.83099365234375
2022-02-03T08:53:01.009000,3181.0,-142.84463500976562
2022-02-03T08:53:01.059000,3181.05,-82.8582763671875
2022-02-03T08:53:01.109000,3181.1,-62.871910095214844
2022-02-03T08:53:01.159000,3181.15,-12.885551452636719
2022-02-03T08:53:01.209000,3181.2,-45.899192810058594
2022-02-03T08:53:01.259000,3181.25,-189.912841796875
2022-02-03T08:53:01.309000,3181.3,-105.92647552490234
2022-02-03T08:53:01.359000,3181.35,-81.94010925292969
2022-02-03T08:53:01.409000,3181.4,-128.9537353515625
2022-02-03T08:53:01.459000,3181.45,-118.9673843383789
2022-02-03T08:53:01.509000,3181.5,-167.98101806640625
2022-02-03T08:53:01.559000,3181.55,-102.99466705322266
2022-02-03T08:53:01.609000,3181.6,-56.00830078125
2022-02-03T08:53:01.659000,3181.65,-138.02194213867188
2022-02-03T08:53:01.709000,3181.7,-155.03558349609375
2022-02-03T08:53:01.759000,3181.75,-101.0492172241211
2022-02-03T08:53:01.809000,3181.8,-106.06285858154297
2022-02-03T08:53:01.859000,3181.85,-99.07649993896484
2022-02-03T08:53:01.909000,3181.9,-19.090137481689453
2022-02-03T08:53:01.959000,3181.95,-94.10377502441406
2022-02-03T08:53:02.009000,3182.0,-162.117431640625
2022-02-03T08:53:02.059000,3182.05,-54.13105773925781
2022-02-03T08:53:02.109000,3182.1,-50.144691467285156
2022-02-03T08:53:02.159000,3182.15,-64.15833282470703
2022-02-03T08:53:02.209000,3182.2,-51.171974182128906
2022-02-03T08:53:02.259000,3182.25,-157.18560791015625
2022-02-03T08:53:02.309000,3182.3,-125.19925689697266
2022-02-03T08:53:02.359000,3182.35,-46.212890625
2022-02-03T08:53:02.409000,3182.4,-90.22653198242188
2022-02-03T08:53:02.459000,3182.45,-64.24016571044922
2022-02-03T08:53:02.509000,3182.5,-90.2538070678711
2022-02-03T08:53:02.559000,3182.55,-109.26744842529297
2022-02-03T08:53:02.609000,3182.6,-27.281085968017578
2022-02-03T08:53:02.659000,3182.65,-37.29472351074219
2022-02-03T08:53:02.709000,3182.7,-62.30836486816406
2022-02-03T08:53:02.759000,3182.75,-72.32200622558594
2022-02-03T08:53:02.809000,3182.8,-79.33563995361328
2022-02-03T08:53:02.859000,3182.85,-51.349281311035156
2022-02-03T08:53:02.909000,3182.9,-5.362918853759766
2022-02-03T08:53:02.959000,3182.95,22.62343978881836
2022-02-03T08:53:03.009000,3183.0,-23.39019775390625
2022-02-03T08:53:03.059000,3183.05,9.596162796020508
2022-02-03T08:53:03.109000,3183.1,38.582523345947266
2022-02-03T08:53:03.159000,3183.15,-27.431114196777344
2022-02-03T08:53:03.209000,3183.2,-33.44475555419922
2022-02-03T08:53:03.259000,3183.25,-58.458396911621094
2022-02-03T08:53:03.309000,3183.3,-3.472034454345703
2022-02-03T08:53:03.359000,3183.35,67.51432800292969
2022-02-03T08:53:03.409000,3183.4,-29.499309539794922
2022-02-03T08:53:03.459000,3183.45,-75.51294708251953
2022-02-03T08:53:03.509000,3183.5,-71.5265884399414
2022-02-03T08:53:03.559000,3183.55,-84.54022979736328
2022-02-03T08:53:03.609000,3183.6,-33.553863525390625
2022-02-03T08:53:03.659000,3183.65,10.432493209838867
2022-02-03T08:53:03.709000,3183.7,-33.581146240234375
2022-02-03T08:53:03.759000,3183.75,-69.59478759765625
2022-02-03T08:53:03.809000,3183.8,-22.60842514038086
2022-02-03T08:53:03.859000,3183.85,10.377937316894531
2022-02-03T08:53:03.909000,3183.9,12.364297866821289
2022-02-03T08:53:03.959000,3183.95,5.350658416748047
2022-02-03T08:53:04.009000,3184.0,-13.662979125976562
2022-02-03T08:53:04.059000,3184.05,12.323381423950195
2022-02-03T08:53:04.109000,3184.1,60.30974197387695
2022-02-03T08:53:04.159000,3184.15,9.296102523803711
2022-02-03T08:53:04.209000,3184.2,-44.71753692626953
2022-02-03T08:53:04.259000,3184.25,-34.731178283691406
2022-02-03T08:53:04.309000,3184.3,-41.74481201171875
2022-02-03T08:53:04.359000,3184.35,0.241546630859375
2022-02-03T08:53:04.409000,3184.4,21.227907180786133
2022-02-03T08:53:04.459000,3184.45,-23.78573226928711
2022-02-03T08:53:04.509000,3184.5,-24.79936981201172
2022-02-03T08:53:04.559000,3184.55,15.186990737915039
2022-02-03T08:53:04.609000,3184.6,8.173351287841797
2022-02-03T08:53:04.659000,3184.65,-21.840286254882812
2022-02-03T08:53:04.709000,3184.7,-19.853927612304688
2022-02-03T08:53:04.759000,3184.75,-73.86756896972656
2022-02-03T08:53:04.809000,3184.8,-42.881202697753906
2022-02-03T08:53:04.859000,3184.85,75.10515594482422
2022-02-03T08:53:04.909000,3184.9,64.09152221679688
2022-02-03T08:53:04.959000,3184.95,36.077877044677734
2022-02-03T08:53:05.009000,3185.0,28.064239501953125
2022-02-03T08:53:05.059000,3185.05,18.05059814453125
2022-02-03T08:53:05.109000,3185.1,52.03696060180664
2022-02-03T08:53:05.159000,3185.15,25.0233211517334
2022-02-03T08:53:05.209000,3185.2,-65.99031829833984
2022-02-03T08:53:05.259000,3185.25,-71.00395965576172
2022-02-03T08:53:05.309000,3185.3,-31.017597198486328
2022-02-03T08:53:05.359000,3185.35,-34.03123474121094
2022-02-03T08:53:05.409000,3185.4,-11.044872283935547
2022-02-03T08:53:05.459000,3185.45,-6.058513641357422
2022-02-03T08:53:05.509000,3185.5,-36.07215118408203
2022-02-03T08:53:05.559000,3185.55,-19.085792541503906
2022-02-03T08:53:05.609000,3185.6,-22.099430084228516
2022-02-03T08:53:05.659000,3185.65,-53.113067626953125
2022-02-03T08:53:05.709000,3185.7,-17.126708984375
2022-02-03T08:53:05.759000,3185.75,17.85965347290039
2022-02-03T08:53:05.809000,3185.8,30.84601402282715
2022-02-03T08:53:05.859000,3185.85,81.8323745727539
2022-02-03T08:53:05.909000,3185.9,34.81873321533203
2022-02-03T08:53:05.959000,3185.95,-50.19490051269531
2022-02-03T08:53:06.009000,3186.0,-3.2085418701171875
2022-02-03T08:53:06.059000,3186.05,16.777816772460938
2022-02-03T08:53:06.109000,3186.1,-22.235820770263672
2022-02-03T08:53:06.159000,3186.15,22.750539779663086
2022-02-03T08:53:06.209000,3186.2,40.736900329589844
2022-02-03T08:53:06.259000,3186.25,-2.2767372131347656
2022-02-03T08:53:06.309000,3186.3,30.709623336791992
2022-02-03T08:53:06.359000,3186.35,31.69598388671875
2022-02-03T08:53:06.409000,3186.4,-51.317657470703125
2022-02-03T08:53:06.459000,3186.45,-71.33129119873047
2022-02-03T08:53:06.509000,3186.5,-23.344932556152344
2022-02-03T08:53:06.559000,3186.55,1.641427993774414
2022-02-03T08:53:06.609000,3186.6,-35.372215270996094
2022-02-03T08:53:06.659000,3186.65,-53.38584899902344
2022-02-03T08:53:06.709000,3186.7,12.600509643554688
2022-02-03T08:53:06.759000,3186.75,20.586872100830078
2022-02-03T08:53:06.809000,3186.8,1.5732307434082031
2022-02-03T08:53:06.859000,3186.85,19.559593200683594
2022-02-03T08:53:06.909000,3186.9,-17.45404815673828
2022-02-03T08:53:06.959000,3186.95,-4.467685699462891
2022-02-03T08:53:07.009000,3187.0,11.518674850463867
2022-02-03T08:53:07.059000,3187.05,4.505035400390625
2022-02-03T08:53:07.109000,3187.1,71.49139404296875
2022-02-03T08:53:07.159000,3187.15,-0.5222434997558594
2022-02-03T08:53:07.209000,3187.2,-40.53588104248047
2022-02-03T08:53:07.259000,3187.25,16.450481414794922
2022-02-03T08:53:07.309000,3187.3,-65.56315612792969
2022-02-03T08:53:07.359000,3187.35,-28.576797485351562
2022-02-03T08:53:07.409000,3187.4,-20.590438842773438
2022-02-03T08:53:07.459000,3187.45,-133.60406494140625
2022-02-03T08:53:07.509000,3187.5,-43.617713928222656
2022-02-03T08:53:07.559000,3187.55,25.36864471435547
2022-02-03T08:53:07.609000,3187.6,-54.644996643066406
2022-02-03T08:53:07.659000,3187.65,-92.65863037109375
2022-02-03T08:53:07.709000,3187.7,-77.67227172851562
2022-02-03T08:53:07.759000,3187.75,-75.6859130859375
2022-02-03T08:53:07.809000,3187.8,-36.699546813964844
2022-02-03T08:53:07.859000,3187.85,-8.713188171386719
2022-02-03T08:53:07.909000,3187.9,-53.726829528808594
2022-02-03T08:53:07.959000,3187.95,-42.74047088623047
2022-02-03T08:53:08.009000,3188.0,34.24589538574219
2022-02-03T08:53:08.059000,3188.05,51.23225402832031
2022-02-03T08:53:08.109000,3188.1,-8.781383514404297
2022-02-03T08:53:08.159000,3188.15,-20.795024871826172
2022-02-03T08:53:08.209000,3188.2,-55.80866241455078
2022-02-03T08:53:08.259000,3188.25,-114.82230377197266
2022-02-03T08:53:08.309000,3188.3,-48.8359375
2022-02-03T08:53:08.359000,3188.35,-60.849578857421875
2022-02-03T08:53:08.409000,3188.4,-91.86322021484375
2022-02-03T08:53:08.459000,3188.45,-54.876861572265625
2022-02-03T08:53:08.509000,3188.5,-83.89049530029297
2022-02-03T08:53:08.559000,3188.55,-80.90413665771484
2022-02-03T08:53:08.609000,3188.6,-82.91777801513672
2022-02-03T08:53:08.659000,3188.65,-70.93141174316406
2022-02-03T08:53:08.709000,3188.7,-40.94505310058594
2022-02-03T08:53:08.759000,3188.75,-65.95869445800781
2022-02-03T08:53:08.809000,3188.8,-31.972332000732422
2022-02-03T08:53:08.859000,3188.85,-41.98596954345703
2022-02-03T08:53:08.909000,3188.9,-80.9996109008789
2022-02-03T08:53:08.959000,3188.95,-16.013248443603516
2022-02-03T08:53:09.009000,3189.0,20.973112106323242
2022-02-03T08:53:09.059000,3189.05,56.95947265625
2022-02-03T08:53:09.109000,3189.1,42.94583511352539
2022-02-03T08:53:09.159000,3189.15,-59.06780242919922
2022-02-03T08:53:09.209000,3189.2,-47.081443786621094
2022-02-03T08:53:09.259000,3189.25,-36.09508514404297
2022-02-03T08:53:09.309000,3189.3,-132.10873413085938
2022-02-03T08:53:09.359000,3189.35,-128.12237548828125
2022-02-03T08:53:09.409000,3189.4,-69.13600158691406
2022-02-03T08:53:09.459000,3189.45,-98.1496353149414
2022-02-03T08:53:09.509000,3189.5,-29.16327667236328
2022-02-03T08:53:09.559000,3189.55,15.823081970214844
2022-02-03T08:53:09.609000,3189.6,-78.19055938720703
2022-02-03T08:53:09.659000,3189.65,-42.204193115234375
2022-02-03T08:53:09.709000,3189.7,-42.21783447265625
2022-02-03T08:53:09.759000,3189.75,-91.23147583007812
2022-02-03T08:53:09.809000,3189.8,-31.245113372802734
2022-02-03T08:53:09.859000,3189.85,-70.25875091552734
2022-02-03T08:53:09.909000,3189.9,-97.27239227294922
2022-02-03T08:53:09.959000,3189.95,16.713970184326172
2022-02-03T08:53:10.009000,3190.0,57.70033264160156
2022-02-03T08:53:10.059000,3190.05,-17.313308715820312
2022-02-03T08:53:10.109000,3190.1,-59.32695007324219
2022-02-03T08:53:10.159000,3190.15,-96.34058380126953
2022-02-03T08:53:10.209000,3190.2,-97.3542251586914
2022-02-03T08:53:10.259000,3190.25,-35.36786651611328
2022-02-03T08:53:10.309000,3190.3,-75.38150024414062
2022-02-03T08:53:10.359000,3190.35,-92.3951416015625
2022-02-03T08:53:10.409000,3190.4,-55.408782958984375
2022-02-03T08:53:10.459000,3190.45,-54.42242431640625
2022-02-03T08:53:10.509000,3190.5,-66.4360580444336
2022-02-03T08:53:10.559000,3190.55,-104.44969940185547
2022-02-03T08:53:10.609000,3190.6,-83.46334075927734
2022-02-03T08:53:10.659000,3190.65,-105.47698211669922
2022-02-03T08:53:10.709000,3190.7,-129.49063110351562
2022-02-03T08:53:10.759000,3190.75,-54.50425720214844
2022-02-03T08:53:10.809000,3190.8,-58.51789093017578
2022-02-03T08:53:10.859000,3190.85,-43.531532287597656
2022-02-03T08:53:10.909000,3190.9,-22.54517364501953
2022-02-03T08:53:10.959000,3190.95,-107.5588150024414
2022-02-03T08:53:11.009000,3191.0,-69.57244873046875
2022-02-03T08:53:11.059000,3191.05,-8.586090087890625
2022-02-03T08:53:11.109000,3191.1,-81.5997314453125
2022-02-03T08:53:11.159000,3191.15,-86.61336517333984
2022-02-03T08:53:11.209000,3191.2,-55.62700653076172
2022-02-03T08:53:11.259000,3191.25,-93.6406478881836
2022-02-03T08:53:11.309000,3191.3,-156.654296875
2022-02-03T08:53:11.359000,3191.35,-170.66793823242188
2022-02-03T08:53:11.409000,3191.4,-105.68155670166016
2022-02-03T08:53:11.459000,3191.45,-61.69520568847656
2022-02-03T08:53:11.509000,3191.5,-67.7088394165039
2022-02-03T08:53:11.559000,3191.55,-131.72247314453125
2022-02-03T08:53:11.609000,3191.6,-159.73611450195312
2022-02-03T08:53:11.659000,3191.65,-100.74976348876953
2022-02-03T08:53:11.709000,3191.7,-74.76339721679688
2022-02-03T08:53:11.759000,3191.75,-111.77703094482422
2022-02-03T08:53:11.809000,3191.8,-114.7906723022461
2022-02-03T08:53:11.859000,3191.85,-32.80431365966797
2022-02-03T08:53:11.909000,3191.9,-70.81795501708984
2022-02-03T08:53:11.959000,3191.95,-104.83159637451172
2022-02-03T08:53:12.009000,3192.0,-52.84523010253906
2022-02-03T08:53:12.059000,3192.05,-146.85888671875
2022-02-03T08:53:12.109000,3192.1,-141.87249755859375
2022-02-03T08:53:12.159000,3192.15,-73.88614654541016
2022-02-03T08:53:12.209000,3192.2,-99.89978790283203
2022-02-03T08:53:12.259000,3192.25,-64.9134292602539
2022-02-03T08:53:12.309000,3192.3,-101.92707061767578
2022-02-03T08:53:12.359000,3192.35,-121.94071197509766
2022-02-03T08:53:12.409000,3192.4,-51.954345703125
2022-02-03T08:53:12.459000,3192.45,-107.96797943115234
2022-02-03T08:53:12.509000,3192.5,-161.98162841796875
2022-02-03T08:53:12.559000,3192.55,-116.9952621459961
2022-02-03T08:53:12.609000,3192.6,-87.00890350341797
2022-02-03T08:53:12.659000,3192.65,-62.02253723144531
2022-02-03T08:53:12.709000,3192.7,-30.036178588867188
2022-02-03T08:53:12.759000,3192.75,-33.04981994628906
2022-02-03T08:53:12.809000,3192.8,-104.0634536743164
2022-02-03T08:53:12.859000,3192.85,-155.07708740234375
2022-02-03T08:53:12.909000,3192.9,-72.09073638916016
2022-02-03T08:53:12.959000,3192.95,-27.104373931884766
2022-02-03T08:53:13.009000,3193.0,-74.11801147460938
2022-02-03T08:53:13.059000,3193.05,-103.13166046142578
2022-02-03T08:53:13.109000,3193.1,-106.1452865600586
2022-02-03T08:53:13.159000,3193.15,-37.15892791748047
2022-02-03T08:53:13.209000,3193.2,-35.172569274902344
2022-02-03T08:53:13.259000,3193.25,-115.18621063232422
2022-02-03T08:53:13.309000,3193.3,-84.1998519897461
2022-02-03T08:53:13.359000,3193.35,-33.21348571777344
2022-02-03T08:53:13.409000,3193.4,-69.22712707519531
2022-02-03T08:53:13.459000,3193.45,-76.24076843261719
2022-02-03T08:53:13.509000,3193.5,-74.25440216064453
2022-02-03T08:53:13.559000,3193.55,-95.2680435180664
2022-02-03T08:53:13.609000,3193.6,-46.28168487548828
2022-02-03T08:53:13.659000,3193.65,-12.29532241821289
2022-02-03T08:53:13.709000,3193.7,-60.3089599609375
2022-02-03T08:53:13.759000,3193.75,-87.32260131835938
2022-02-03T08:53:13.809000,3193.8,-60.33624267578125
2022-02-03T08:53:13.859000,3193.85,-32.349876403808594
2022-02-03T08:53:13.909000,3193.9,25.63648223876953
2022-02-03T08:53:13.959000,3193.95,59.622840881347656
2022-02-03T08:53:14.009000,3194.0,-21.390796661376953
2022-02-03T08:53:14.059000,3194.05,-42.40443420410156
2022-02-03T08:53:14.109000,3194.1,11.581926345825195
2022-02-03T08:53:14.159000,3194.15,5.568286895751953
2022-02-03T08:53:14.209000,3194.2,-22.445350646972656
2022-02-03T08:53:14.259000,3194.25,-78.45899200439453
2022-02-03T08:53:14.309000,3194.3,-111.4726333618164
2022-02-03T08:53:14.359000,3194.35,-23.486270904541016
2022-02-03T08:53:14.409000,3194.4,44.500091552734375
2022-02-03T08:53:14.459000,3194.45,6.486452102661133
2022-02-03T08:53:14.509000,3194.5,-71.52718353271484
2022-02-03T08:53:14.559000,3194.55,-111.54082489013672
2022-02-03T08:53:14.609000,3194.6,-37.554466247558594
2022-02-03T08:53:14.659000,3194.65,23.431896209716797
2022-02-03T08:53:14.709000,3194.7,-32.58174133300781
2022-02-03T08:53:14.759000,3194.75,-91.59538269042969
2022-02-03T08:53:14.809000,3194.8,-81.60902404785156
2022-02-03T08:53:14.859000,3194.85,-0.6226615905761719
2022-02-03T08:53:14.909000,3194.9,47.36370086669922
2022-02-03T08:53:14.959000,3194.95,-15.64993667602539
2022-02-03T08:53:15.009000,3195.0,-59.66357421875
2022-02-03T08:53:15.059000,3195.05,-60.677215576171875
2022-02-03T08:53:15.109000,3195.1,-29.69085693359375
2022-02-03T08:53:15.159000,3195.15,31.29550552368164
2022-02-03T08:53:15.209000,3195.2,5.281866073608398
2022-02-03T08:53:15.259000,3195.25,-61.731773376464844
2022-02-03T08:53:15.309000,3195.3,-79.74541473388672
2022-02-03T08:53:15.359000,3195.35,-45.75904846191406
2022-02-03T08:53:15.409000,3195.4,-21.772689819335938
2022-02-03T08:53:15.459000,3195.45,-53.78633117675781
2022-02-03T08:53:15.509000,3195.5,-61.799964904785156
2022-02-03T08:53:15.559000,3195.55,-43.81360626220703
2022-02-03T08:53:15.609000,3195.6,-20.827247619628906
2022-02-03T08:53:15.659000,3195.65,16.159114837646484
2022-02-03T08:53:15.709000,3195.7,-64.85452270507812
2022-02-03T08:53:15.759000,3195.75,-133.8681640625
2022-02-03T08:53:15.809000,3195.8,-59.881805419921875
2022-02-03T08:53:15.859000,3195.85,-21.895442962646484
2022-02-03T08:53:15.909000,3195.9,-8.909080505371094
2022-02-03T08:53:15.959000,3195.95,-45.92272186279297
2022-02-03T08:53:16.009000,3196.0,-65.93635559082031
2022-02-03T08:53:16.059000,3196.05,1.0500030517578125
2022-02-03T08:53:16.109000,3196.1,13.03636360168457
2022-02-03T08:53:16.159000,3196.15,21.022724151611328
2022-02-03T08:53:16.209000,3196.2,-53.99091339111328
2022-02-03T08:53:16.259000,3196.25,-143.00454711914062
2022-02-03T08:53:16.309000,3196.3,-100.01819610595703
2022-02-03T08:53:16.359000,3196.35,-45.031829833984375
2022-02-03T08:53:16.409000,3196.4,32.95452880859375
2022-02-03T08:53:16.459000,3196.45,-5.059108734130859
2022-02-03T08:53:16.509000,3196.5,-148.07275390625
2022-02-03T08:53:16.559000,3196.55,-115.08638763427734
2022-02-03T08:53:16.609000,3196.6,-44.10002899169922
2022-02-03T08:53:16.659000,3196.65,-34.113670349121094
2022-02-03T08:53:16.709000,3196.7,-48.12730407714844
2022-02-03T08:53:16.759000,3196.75,-118.14093780517578
2022-02-03T08:53:16.809000,3196.8,-80.15458679199219
2022-02-03T08:53:16.859000,3196.85,-0.16822433471679688
2022-02-03T08:53:16.909000,3196.9,-20.181861877441406
2022-02-03T08:53:16.959000,3196.95,-27.195499420166016
2022-02-03T08:53:17.009000,3197.0,-41.209136962890625
2022-02-03T08:53:17.059000,3197.05,-74.2227783203125
2022-02-03T08:53:17.109000,3197.1,-25.236419677734375
2022-02-03T08:53:17.159000,3197.15,-25.250057220458984
2022-02-03T08:53:17.209000,3197.2,-137.26370239257812
2022-02-03T08:53:17.259000,3197.25,-161.27734375
2022-02-03T08:53:17.309000,3197.3,-100.29097747802734
2022-02-03T08:53:17.359000,3197.35,-57.30461120605469
